CRAWL_DATE,REPORTER,TITLE,CONTENT,LIKE_COUNT,PUBLISHED,NEWS_URL
2016-11-01,Online Desk,Hasnat denied bail again,"A Dhaka court on Sunday rejected the bail petition of former NSU teacher Abul Hasnat Rezaul Karim in connection with the Holey Artisan attack, reports news agency UNB.Dhaka metropolitan sessions judge Quamrul Hossain Mollah passed the order when Hasnat’s lawyer Shahabuddin filed a petition for his bail before the court.Earlier, Abul Hasnat Rezaul Karim was placed on eight-day remand twice in the case on 13 August and 4 August.A team of Counter Terrorism and Transnational Crime (CTTC) arrested Hasnat from the city's Gulshan area on 10 August for his suspected link to the attack. He was shown arrested under Section 54 of the CrPC.Abul Hasnat, also a businessman was rescued along with 12 others during the commando operation at the Holey Artisan Bakery in the city's Gulshan area on 2 July following a 12-hour hostage standoff.Twenty hostages, including 17 foreign nationals, were killed by militants, while five militants and one suspected associate of the attackers were killed during a commando operation in the café on 2 July.",0,"20:28, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127153/Hasnat-denied-bail-again
2016-11-01,Protbhom Alo English Desk,SC extends stay on order that recognised 2367 guerrillas as FFs,"The Supreme Court on Sunday extended a stay for two weeks on the order that recognised 2,367 members of 1971 'guerilla force' as freedom fighters, report agencies.The SC chamber judge on 9 October stayed a High Court order that recognised the said 2,367 freedom fighters and fixed 30 October the date for hearing the matter.The HC earlier declared illegal the government's order that had canceled the recognition as recognition of FFs of members of '71 'guerilla force', comprised of the leaders and activists of National Awami Party (NAP), Communist Party and Chhatra Union after declaration of independence on 26 March 1971.According to BSS and UNB, on Sunday, the five-member bench of the Appellate Division of the SC, led by chief justice SK Sinha, passed the order following a hearing on the petition. extending the stay order for two weeks.On 8 September, the High Court declared illegal the government's order cancelling the recognition. The HC division bench of justice Gobinda Chandra Tagore and justice Abu Taher Md Saifur Rahman passed the order after hearing a writ petition filed in this regard.Senior lawyer Tabarak Hossain and Subrata Chowdhury moved the petition, while SM Rezaul Karim stood for the Jatiya Muktijoddha Council. Deputy attorney general SM Nazmul Haque took part in the hearing on behalf of the state.""The court has ordered to recognise these 2,367 guerilla fighters from National Awami Party (NAP), Communist Party and Chhatra Union as Freedom Fighters and asked the government to give proper status, dignity and facilities to them,"" BSS quoted Tabarak Hossain as telling the newsmen on that day.The state later filed a petition with the Supreme Court.UNB report: On 24 July 2013, the liberation war affairs ministry published a gazette notification on the list of 2,367 guerrilla fighters, including Comrade Moni Singh and NAP president Prof. Mozaffar Ahmed, as freedom fighters.However, the government on 29 October 2014 cancelled the gazette notification.NAP president Pankaj Bhattacharya filed the writ petition challenging its legality in 2014.On January 19, 2015, the HC issued a rule asking the government to explain why the cancellation would not be declared illegal and unlawful. The court also stayed the government action that canceled the recognition of 2,367 members of a guerilla force as freedom fighters.",0,"19:30, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127151/SC-extends-stay-on-order-that-recognised-2367
2016-11-01,Staff Correspondent,City shops to remain closed on 2 Nov,"Small and medium businesses will observe a daylong strike on 2 November demanding VAT reduction.The announcement came from a protest rally organised by Babshayee Oikkya Forum in front of the Federation of Bangladesh Chambers of Commerce and Industry (FBCCI) office at Motijheel in the capital on Sunday. The association called for shutting down all shops and business organisation on 2 November.General secretary of the forum, Abu Motaleb said if the government do not take measure to meet their demands within 20 November, they will go on indefinite strike. Prior to the national budget was placed for this fiscal-year, small traders had been demanding package VAT system to stay. However, in the budget proposal, the transaction limit was set at Tk 8 million for availing VAT package by traders.The lowest rate of package VAT was increased to Tk 28,000 from the existing Tk 14,000, as traders alleged.According to Babshayee Oikkyo Forum, traders who are under the VAT package cannot take this advantage as transaction limit has been fixed at Tk 8 million.",0,"21:30, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127155/Shops-to-remain-closed-on-2-Nov
2016-11-01,UNB . Brahmanbaria,Violent protest in B’baria against Facebook post demeaning Kaaba,"Several temples and houses were vandalised in Haripur union of Nasirnagar upazila on Sunday during a demonstration allegedly over a Facebook post demeaning the holy Kaaba.Chowdhury Moazzem Ahmed, upazila nirbahi officer of Nasirnagar, said Ras Raj Das, 30, son of Jagannath Das of Harinber village, posted a photo on his Facebook wall on Saturday belittling the holy Kaaba.Several thousand people, including activists of Hefajat-e-Islam and Ahle Sunnat, brought out separate rallies today demanding capital punishment of the youth.At one stage, the protesters vandalised some houses and temples.On information, police rushed in and brought the situation under control.Additional police, and members of Rapid Action Battalion (RAB) and Border Guard Bangladesh (BGB) have been deployed in the area to fend off further trouble.Deputy commissioner Md Rezwanur Rahman and superintendent of police of the district Md Mizanur Rahman visited the area.",0,"23:21, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127175/Violent-protest-in-B%E2%80%99baria-against-Facebook-post
2016-11-01,UNB . Brahmanbaria,"Temples, houses vandalised in B’baria","Several temples and houses were vandalised in Haripur union of Nasirnagar upazila on Sunday during a demonstration allegedly against a Facebook post demeaning the holy Kaaba.Chowdhury Moazzem Ahmed, upazila nirbahi officer of Nasirnagar, said Ras Raj Das, 30, son of Jagannath Das of Harinber village, posted a photo on his Facebook wall on Saturday belittling the holy Kaaba.Several thousand people, including activists of Hefajat-e-Islam and Ahlus Sunnat wal Jamaat, brought out separate processions on Sunday demanding capital punishment of the youth.At one stage, the protesters vandalised some houses and temples.On information, police rushed in and brought the situation under control.Additional police, and members of Rapid Action Battalion (RAB) and Border Guard Bangladesh (BGB) have been deployed in the area to fend off further trouble.Deputy commissioner Md Rezwanur Rahman and superintendent of police of the district Md Mizanur Rahman visited the area. ",0,"23:25, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127177/Protesters-vandalise-temples-houses-in-B%E2%80%99baria
2016-11-01,Online Desk,UP polls in ex-enclaves: curtain falls on electioneering tonight,"The election campaign in some 25 union parishads in now-defunct 111 enclaves in the country’s four northern districts is set to end on Saturday midnight, 32 hours before the voting opens at 8am on Monday.“All types of rallies, processions and showdowns will remain banned in the election areas from Saturday midnight,” said Rangpur Regional Election Officer Monirul Islam said, reports news agency UNB.He said the Election Commission has taken all necessary preparations to arrange the polls in a fair manner.With the UP elections to be held from 8am to 4pm on 31 October, some 20,000 voters of the ex-enclaves in Lalmonirhat, Kurigram, Nilphamari and Panchagarh are set to exercise their franchise for the first time in the last 69 years.Nine of the 25 UPs are in Panchagarh, eight in Lalmonirhat, six in Kurigram and two in Nilphamari. Meanwhile, one UP in Panchagarh, which has no ex-enclave, is going to by-polls.The 111 ex-Indian enclaves inside Bangladesh, which were merged with the mainland of Bangladesh in 31 July 2015 following the ratification of land boundary agreement (LBA) by Indian Loka Sabha and Rajya Sabha unanimously, include 12 in Kurigram, 59 in Lalmonirhat, four in Nilphamari and 36 in Panchagarh.In Panchagarh: some 39 chairman candidates, 98 women contestants from the reserved seats and 326 member contenders are contesting the election in the eight UPs under Sadar, Boda and Debiganj upazilas of the district. A total of 140,385 voters, including 7,016 from 36 ex-enclaves, will be allowed to elect their representatives in the eight UPs.In Lalmonirhat: some 37 chairman candidates, 167 women contestants from the reserved seats and 213 member contenders are on the electoral race in the eight UPs under Sadar, Hatibandha and Patgram upazilas of the district.A total of 128,372 voters, including 9,856 from 59 ex-enclaves, will be allowed to exercise their franchise.In Kurigram: some 32 chairman candidates, 90 women contestants from the reserved seats and 219 member contenders are contesting the election in the six UPs under Phulbari and Bhurungamari upazilas of the district. There are 134,849 voters, including 3197 from 12 ex-enclaves.On 26 September last the election schedules were announced for the UPs after making the eligible inhabitants of ex-enclaves voters this year.Under the agreement, India exchanged 111 enclaves measuring 17,160 acres to Bangladesh and received 51 enclaves covering 7,110 acres, which all were located inside Cooch Behar, ending the decade-old sufferings of the people living in enclaves on both sides of Bangladesh and India.",0,"20:35, Oct 29, 2016",http://en.prothom-alo.com/bangladesh/news/127011/UP-polls-in-ex-enclaves-curtain-falls-on
2016-11-01,Online Desk,Drug addict son kills father,"A drug addicted son allegedly killed his father with sharp weapon at his residence in the Dhaka’s Jurain Medical Road on Saturday afternoon, reports news agency UNB.The victim is Mohar Ali, 69, owner of a socks factory. He was residing in a flat on the 1st floor of a 5-storey building.Police and hospital sources said Aminul Islam, the eldest son of the victim, allegedly slaughtered him at around 3:30 pm at his flat.Amena Begum, the wife of the victim, was sleeping when the incident occurred.Hearing groaning sounds of Mohar, Amena awoke from sleep. Hearing her hue and cry, employees of the socks factory, situated on the ground floor of the building, went to the 1st floor.They rushed Mohar to Dhaka Medical College Hospital (DMCH) where he was pronounced dead at around 4:20 pm.Contacted, Officer-in-charge of Kadamtoli police station Kazi Wazed Ali said the victim’s son Aminul fled the scene after killing his father with sharp weapon. Victim’s wife said their son had recently been treated in India for his addiction.",0,"20:58, Oct 29, 2016",http://en.prothom-alo.com/bangladesh/news/127015/Drug-addict-son-kills-father
2016-11-01,Online Desk,Plan to increase dependency on coal ‘suicidal’: Rights groups,"Rights group on Saturday said Bangladesh’s plan to increase coal dependency from the present 4% to 30 % in 2020 for energy will be suicidal.Government should redirect present energy subsidy of $13 million toward renewable energy rather giving it to private companies for rental power plants, they said at a human chain jointly formed by twenty four labor, farmers and civil organizations in front of national press club, reports news agency UNB.Moderated by Mustafa Kamal Akhanda of COAST, the Human Chain Programme was addressed, among others by Subal Das of Bangladesh Bhumihin Somity, Zayed Iqbal Khan of Bangladesh Krishok Federation, Syed Aminul Haque and Rezaul Karim Chowdhury of EquityBD.In his speech, Sayed Aminul Haque said though the government claim success of solar home installation, but there are hardly any government subsidies.Rezaul Karim Chowdhury said that government should consult with the people on their energy policy.The rights groups, including Uddipan, Udayan Bangladesh, Unnayan Dhara Trust, SDO, COAST, EquityBD, Jatiya Kishani Sromik Somiti, Jatiya Sromik Jote, Dwip Unnayan Sangsta, Pirojpur Gono Unnayan Somity, Bangladesh Krishok Federation, Bangladesh Bumihin Somiti and Bangladesh Agriculture Farm Federation arranged the Human chain programme as it was observing global month of “Reclaim Power 2016: Transforming to Renewable Energy and to Stop Climate Crisis”.Read more:",0,"21:07, Oct 29, 2016",http://en.prothom-alo.com/bangladesh/news/127017/Plan-to-increase-dependency-on-coal-%E2%80%98suicidal%E2%80%99
2016-11-01,Online Desk,"Listed Gulistan hawkers to be rehabilitated, says Mayor","Dhaka South City Corporation (DSCC) Mayor Sayeed Khokon on Saturday said around 2,506 listed street hawkers of Gulistan area will be rehabilitated in a vacant place adjacent to Mohanagar Natya Mancha.“Illegal structures, shops and street hawkers will be evicted from footpaths and roads of the area soon,” said the DSCC mayor, reports news agency UNB.The decision of the rehabilitation has been taken at a meeting with councillors at Nagar Bhaban, he said.The mayor also sought help from the Dhaka Metropolitan Police for the eviction and rehabilitation process. “We’ll fix a time soon for their rehabilitation after discussions with the police administration,” said Khokon.Terming Thursday’s clash between street hawkers and DSCC staff unexpected, he said no mismanagement in this regard will be tolerated and strict actions will be taken if such incident takes place again.On Thursday, hundreds of hawkers locked into a clash with police after a team of Dhaka South City Corporation (DSCC) officials, led by an executive magistrate, tried to carry out an eviction drive against illegal occupiers in city’s Gulistan underpass.“I was attending a meeting inside the Nagar Bhaban. Suddenly I heard that a group of people introducing themselves as Gulistan hawkers came to the Nagar Bhaban and tried to attack the officers and employees. However, they (DSCC employees) resisted them,“the DSCC Mayor said adding that the incident is very unexpected.He said around 65 percent people have been using footpaths to reach their destinations.“ Our efforts to ensure smooth movement of pedestrians through clearing footpaths will continue.”“Despite all obstructions we will try to ensure smooth movement of pedestrians on footpaths as we (both Mayor and wards councilors) are representatives of people,” Khokon said.",0,"22:13, Oct 29, 2016",http://en.prothom-alo.com/bangladesh/news/127027/Listed-Gulistan-hawkers-to-be-rehabilitated-says
2016-11-01,Staff Correspondent . Narayanganj,Man killed in RAB ‘gunfight’,"A man was killed in an alleged gunfight with members of Rapid Action Battalion (RAB) at Siddhirganj in Sadar upazila of  Narayanganj early Sunday.The deceased, Delwar Hossain, was a resident of Thanpur, Siddhirganj.RAB claimed that the man was a ‘robber and top drug peddler’. He was sued in many cases, RAB added.It was, however, not possible to get the version of the event either from the victim's family members or from the witnesses immediately.According to RAB, Delwar was staying at a house in the area. On secret information, a team of RAB members went to the spot and knocked on the door of the house. At one stage, Delwar opened fire on RAB personnel from inside of the house. RAB then retaliated.After the gunfire RAB members found Delwar injured.He was taken to Thanpur 300-bed Hospital, where duty doctor declared him dead.Adamji RAB-11 assistant superintendent of police Alep Uddin said Delwar was sued in 14-15 cases,  which included murder and robbery.On 1 October and on 23 October, two ‘gunfights’ were held between district detective branch of police and ‘a gang of Delwar’. But Delwar managed to flee the scene at the time.Delwar’s body is now in Narayanganj General Hospital morgue for autopsy.",0,"10:28, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127069/Man-killed-in-RAB-%E2%80%98gunfight%E2%80%99
2016-11-01,UNB . Dhaka,SC stays Matin’s bail in Tavella killing case,"The Supreme Court on Sunday stayed a High Court order for six weeks that had granted bail to Abdul Matin, brother of Dhaka city BNP’s joint convener MA Qaiyum, in a case filed in connection with the murder of Italian aid worker Cesare Tavella.Chamber justice Mirza Hussain Haider of the Appellate Division passed the order after hearing a bail petition filed by the state.The SC also asked the state counsels to file a leave-to-appeal petition with the SC regular bench.Earlier on 25 October, the HC granted bail to Matin in the case.On the same day, a Dhaka court framed charges against Qaiyum, Matin and five others in the case.Police submitted the charge sheet against them to the court on 28 June.On 28 September, 2015, Italian national Cesare Tavella, 50, an official of the Netherlands-based non-governmental organisation ‘ICCO Cooperation’, was shot to death by some miscreants at Road-90 of the diplomatic zone, Gulshan.",0,"21:40, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127159/SC-stays-Matin%E2%80%99s-bail-in-Tavella-killing-case
2016-11-01,UNB . Dhaka,Bangladesh-born scientist wins Prince Sultan prize,"Bangladeshi-born American scientist Shafiqul Islam jointly won the prestigious Prince Sultan Bin Abdulaziz International Prize for Water (PSIPW).The prize was awarded to the team of Shafiqul Islam (Tufts University, USA) and Rita Colwell (University of Maryland at College Park) for their outstanding performances in developing and testing a model that uses chlorophyll information from satellite data to predict cholera outbreaks at least three to six months in advance, according to the official website of PSIPW.Rita Colwell is an internationally-acclaimed oceanographer and microbiologist who has spent the bulk of her career studying the V. cholerae bacterium that causes cholera. She and her colleagues have found V. cholerae in oceans around the world, in isolated lakes and rivers untouched by fecal contamination, and even in volcanic springs in Iceland.Colwell and her team were the first to use remote satellite data to develop a predictive model for cholera outbreaks in East Asia, and she is the first scientist to link global warming with a potential rise in cases of infectious disease.Shafiqul Islam has applied Colwell's findings to relate chlorophyll levels and cholera outbreaks in the Bay of Bengal.Using satellite data from NASA, he developed a satellite-based model to predict potential cholera outbreaks at least three to six months in advance.The model has been tested with chlorophyll information from satellites over the Bay of Bengal region to predict cholera outbreaks in Bangladesh.The team is currently working on testing the model with ground-based observations.The 7th PSIPW Award was announced on 5 October and the Awards giving ceremony will be held at the United Nations headquarters in New York on 2 November 2016.",0,"18:52, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127119/Bangladesh-born-scientist-wins-Prince-Sultan-prize
2016-11-01,Online Desk,Building catches fire in Karwan Bazar,"A fire broke out on the ground floor of a building beside Ittefaq building in capital’s Karwan Bazar area on Sunday.Fire service sources said the fire broke out around 1:40 pm on the ground floor of the building and spread soon, reports news agency UNB.Four firefighting units rushed in and brought the blaze under control around 2:15 pm.The origin of the fire could not be known yet.",0,"15:38, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127127/Building-catches-fire-in-Karwan-Bazar
2016-11-01,Staff Correspondent,151 oppn activists killed extra-judicially in 3 months: Fakhrul,"The Bangladesh Nationalist Party (BNP) secretary general, Mirza Fakhrul Islam Alamgir, on Sunday alleged that a total of 151 opposition activists were extra-judicially killed in the past three months.Addressing a press conference at the party’s Naya Paltan central office, the BNP leader said there is no accountability after killing people in the country.The press conference was held after a meeting of the secretaries general of the 20-party alliance components at the BNP central office on whether the opposition alliance will join the upcoming Zila Parishad (district council) election.Speaking on the issue, the BNP leader said the way the election commission is going to hold the election to the largest local body goes against the fundamental essence of the constitution of the republic.“It’s clearly mentioned in the constitution that all the elections, including parliamentary and local body ones, will be held through direct votes. But an electoral college has been created here for the Zila Parishad polls as the elected representatives of local government bodies will only be able to vote, depriving people of their rights of casting direct vote,” Fakhrul observed.The BNP leader also alleged that the country’s electoral system has been destroyed in its entirety and no fair poll is possible under the present system.Dwelling on the accountability of the administration, Fakhrul said this government doesn’t care for any accountability.  “Without any accountability, they [government machinery] are picking up whoever they want, keeping them in detention, and demanding ransom and extortion money in many cases. If money is given, the victim is being sent to the jail in either militancy or terrorism case.”He went on saying, “A total of 151 activists of different political parties were extra-judicially killed in the last three months in the country.”He alleged the president of Jessore district unit of Juba Jamiyat, Ashrafi Yasin, was picked up three days back and he still remains missing.Juba Jamiyat is the youth front of Jamiyat-e-Ulama Islam, a component of the BNP-led 20-party alliance.The BNP secretary general also said 11 Jamaat activists have recently gone missing in Jhenaidah.“That means, it [killing and abduction] has been free-for-all. There is no accountability. No one is held accountable for killing people here,” he noted.",0,"23:54, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127179/151-oppn-activists-killed-extra-judicially-in-3
2016-11-01,Online Desk,Man jailed for life for killing wife,"A Pirojpur court on Sunday sentenced a man to life imprisonment for killing his wife in Mathbaria upazila of the district in 2008.The convict is Selim Bepari, a resident of Tentulia village of the upazila, reports UNB news gaency.The court also fined him TK 20,0000, by default he has to suffer one year’s imprisonment.According to prosecution, Selim stabbed and strangulated his wife Aklima Begum over a family feud at their house in the village on 8 July 2008.The victim’s brother Abul Kalam filed a case with the Mathbaria police station.Later, sub-inspector Delwar Hossain, also investigation officer of the case, submitted charge sheet against Selim.After examining all the records and witnesses, additional district and session judge S M Zillur Rahman handed down the verdict.",0,"10:03, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127185/Man-jailed-for-life-for-killing-wife
2016-11-01,Staff Correspondent,Obaidul rejects dialogue over EC reconstitution,"Ruling Bangladesh Awami League (AL) general secretary Obaidul Quader on Sunday brushed aside any possibility of talks with Bangladesh Nationalist Party (BNP) over reconstitution of the election commission.Speaking at a press conference at the Bangladesh Secretariat, Obaidul, also the road transport and bridges minister, said there was no need to hold any dialogue on the issue.The newly made general secretary was asked whether the ruling party will accept any cooperation BNP may want to extend in reconstituting the election commission.The tenure of the incumbent election commissioners are set to expire in February next year.  As for the EC reconstitution, the minister told the press conference that the constitution stipulates the election commission shall be formed through a search committee. However, the constitution says nothing about any search committee in this connection.“There shall be an Election Commission for Bangladesh consisting of a Chief Election Commissioner and such number of other Election Commissioners, if any as the President may from time to time direct, and the appointment of the Chief Election Commissioner and other Election commissioners (if any) shall, subject to the provisions of any law made in that behalf, be made by the President,” reads article 118(1) of the constitution. Obaidul, however, said the ruling party will hold dialogue in future if the nation needs it.Asked whether the AL will take any initiative to bring the BNP into the next election, he said, “BNP will come to the election and in a proper manner. It will not repeat its past mistakes. If they don’t come, things will go on as usual. Don’t they have any wish to rule the country? Many of them are spending sleepless nights. There is pressure from the youth and other pressure as well.”     BNP and different civic groups have been urging the ruling AL to consult all political parties to forge a national consensus to reconstitute an acceptable election commission.  Read more: ",0,"21:35, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127131/Obaidul-rejects-dialogue-over-EC-reconstitution
2016-11-01,UNB . Dhaka,"JnU teacher, employee suspended over admission test irregularities","A teacher of Jagannath University’s Management Studies department and one of its employees have been suspended for their reported negligence in duties and involvement in irregularities during the university’s D unit admission test.The university authorities took the action against lecturer Dewan Badrul Hasan and employee Emdadul Haq, said a press release on Saturday.A three-member probe body has also been formed with Law Faculty dean Prof Srakar Ali Akkas as its convener to look into the allegation against them.The two other members of the inquiry team are Mass Communication and Journalism department chairman Prof Helena Ferdousi and Physics department Prof Nure Alam Abdullah.The committee has been asked to submit its reports in two weeks.",0,"20:27, Oct 29, 2016",http://en.prothom-alo.com/bangladesh/news/127009/JnU-teacher-employee-suspended-over-admission
2016-11-01,Online Desk,BNP eyes ‘big showdown’ on 7 Nov,"The Bangladesh Nationalist Party (BNP) has geared up its preparation to stage a ‘huge showdown’ at Suhrawardy Udyan in the city on 7 November on the occasion of ‘National Revolution and Solidarity Day, reports news agency UNB.Speaking at a joint meeting of Dhaka city unit BNP at Nayapaltan Bhasani auditorium on Saturday, party secretary general Mirza Fakhrul Islam Alamgir unveiled the party’s plan and asked its leaders and activists to get ready for it.“We’ve decided to hold a rally at Suhrawardy Udyan on 7 November. We’ve already taken permission from the police for it. We would like to ensure huge mass gathering at our rally to prove that BNP is the country’s number-one party. We’ve to demonstrate that there’s no other bigger party than BNP,” he told the meeting.The BNP secretary general also directed his party colleagues to strengthen their campaign for the rally at every ward of the city.On 20 October, BNP chalked out a 10-day programme, including a rally at Suhrawardy Udyan, to observe the ‘National Revolution and Solidarity Day,’ marking the civil-military ‘uprising on 7 November, 1975’.Amid political turmoil, soldiers and civilians on 7 November, 1975 jointly freed then chief of army staff Ziaur Rahman from captivity in Dhaka cantonment, paving the path for Zia to come to power.While BNP and its alliances celebrate 7 November as the National Revolution and Solidarity Day, the ruling Awami League and its front organisations consider it as the day of ‘killing of freedom fighters’, while Jatiya Samajtantrik Dal (JSD-Rob) observes it as the day of civil-military revolution.Speaking at the meeting, BNP’s Dhaka city unit convener Mirza Abbas said they will hold a massive ever rally on 7 November. “Our all leaders will have to work together to make our rally a success. We want you all to start working for the programme right after this meeting.”",0,"17:05, Oct 29, 2016",http://en.prothom-alo.com/bangladesh/news/126973/BNP-eye-%E2%80%98big-showdown%E2%80%99-on-Nov-7
2016-11-01,Staff Correspondent,No arrests or charges yet in illegal use of arms,"The police are yet to take any step to arrest the ruling party-backed Bangladesh Chhatra League (BCL) activists who were allegedly spotted with illegal firearms during the clashes with the hawkers in Dhaka city on Thursday.The clashes took place when Dhaka South City Corporation (DSCC) launched a drive to remove illegal shops from the streets of Gulistan area.During the eviction, the hawkers clashed repeatedly with some city corporation employees and a group of BCL men. Two BCL members then used unlicensed weapons openly in front of RAB and the police, according to witnesses.Sabbir and Ashikur used a pistol and a revolver to frighten the hawkers and even had the audacity to fire blank shots. Sabbir is the general secretary of BCL Dhaka south unit, while Ashikur is the general secretary of Wari unit of BCL.The police have not yet filed any case or registered general diary (GD) in this connection.However, the police were quick to file a GD for the eviction of hawkers.Tarek Bin Rashid, an additional deputy commissioner responsible for Motijheel area, told Prothom Alo that the police have launched an investigation into this matter.If the firearms were obtained unlawfully, a case will be filed against Sabbir and Ashikur, he said. And even if the weapons were licensed, a report will be submitted for illegal use of arms, the police official added.Sabbir is a law student of Stamford University in Dhanmondi and resides in Siddique Bazar of Old Dhaka. Ashikur passed his higher secondary exam from a college in Wari and resides on Rankin Street of the same area.On Friday, the ruling Awami League (AL) and BCL members residing in Siddique Bazar and Wari confirmed that the weapons used by Sabbir and Ashikur are unlicensed.They obtained these weapons soon after becoming BCL members and often carried them openly, they said.Local residents feel threatened and are afraid of speaking against them, some of them said.Sabbir’s office located on the second floor of Rose Market at 131 Siddique Bazar was found locked. Local residents said that Sabbir was relatively unknown even one and a half years ago. After becoming a BCL member, he began collecting toll from shops in Siddique Bazar. Sabbir would often parade the streets on his motorbike with his rowdy friends, said those who know him.A few AL and Jubo League (JL) members of ward 34, seeking anonymity, told Prothom Alo that after being assigned as the general secretary of BCL south, Sabbir took over a shop in the market and used it for his own purpose. Sabbir regularly held meetings with other BCL members and friends there.In a phone call on Thursday night, Sabbir avoided answering Prothom Alo’s question about where and how he obtained the weapon. When contacted again on Friday night, Sabbir rejected phone calls and refused to talk to Prothom Alo.Local residents of Wari said that Ashikur also regularly harassed shop owners in Kaptanbazar with the help of his associates. However, he was not seen in the area on Friday. Ashikur avoided answering a number of phone calls made by Prothom Alo on both Thursday and Friday.Police officers said no cases regarding extortion or any other issues were filed against these two BCL members.BCL president of the central committee Saifur Rahman told Prothom Alo, “We are currently inquiring into this matter. Appropriate action will be taken against them, if they are found guilty.”",0,"16:48, Oct 29, 2016",http://en.prothom-alo.com/bangladesh/news/126965/No-arrests-or-charges-yet-in-illegal-use-of-arms
2016-11-01,Online Desk,Awami League announces full-fledged committee,"The ruling Awami League on Saturday announced its full-fledged new Central Working Committee, except four posts, a week after its triennial national council held in the capital city on 22 and 23 October, reports news agency UNB. The party also announced advisory council, parliamentary board and local government election nomination board, according to a press release signed by newly elected party general secretary Obaidul Quader.Party president prime minister Sheikh Hasina approved the committee at a presidium meeting at the PM's official residence Ganobhaban Friday.Posts of international affairs secretary, science and technology affairs secretary, youth and sports affairs secretary and deputy office secretary are yet to be announced.",0,"18:32, Oct 29, 2016",http://en.prothom-alo.com/bangladesh/news/126979/Awami-League-announces-full-fledged-committee
2016-11-01,Online Desk,3 studies before implementing Cox’s Bazar LNG project,"Power Cell, a Power Division technical wing, has moved to conduct three comprehensive studies prior to implementing its 500 mmcfd capacity onshore LNG project in Cox’s Bazar, reports news agency UNB.The studies will be carried out engaging international consulting firms to assess the technical, financial and environment aspects of the LNG (liquefied natural gas) project, said officials at the Power Cell.According to them, the Power Cell has already received proposals from 12 international firms for the three studies. Five of them have submitted bids for a technical study, three for a financial study and four for an environmental study.“We’re now evaluating their bid documents to select three of them. Each of the final three will be selected for one study,” Power Cell director general Mohammad Hossain told UNB.Once the evaluation is completed, he said, they will seek approval from the Power Division for their appointment.Earlier, the Power Cell had selected four international firms for setting up an onshore LNG terminal with re-gasification facilities of 500 mmcfd gas per day on build-own-operate (BOO) basis.The main objective of the project is to provide gas supply to the gas-based public and private sector power plants in the future if and when the local gas production and supply will be depleting. World Bank’s commercial wing International Finance Corporation (IFC) has been supporting the move.But at that stage of the selection process, the donor agency advised the government to conduct the three studies first before proceeding for any contract with any firm, said a Power Cell official adding, “Because, such studies are very essential to determine the technical, financial and environment viabilities of the project.”Without any feasibility study on these three aspects, no international bidder will take any risk and similarly, nor any financial agency will come up to finance the project, he said.The Power Cell official also informed that primarily two possible sites-Materbari and Pekua-were chosen for the LNG project. Now Moheshkhali is included as possible site for the project.“But after the three studies, on the basis of the study-findings, one of the three locations will be finalised for the project,” he added.The planned onshore terminal will be the country’s second liquefied natural gas (LNG) terminal. The Power Cell floated tender in mid-April last year, seeking expressions of interest (EOIs) from international companies to build the onshore LNG import terminal.The government has already signed a contract with a Singaporean firm to set up a similar capacity LNG terminal with floating storage and re-gasification unit (FSRU) in the offshore of Moheshkhali Island.State-owned Petrobangla is implementing the Moheshkhali LNG terminal project, which will import LNG and then take the storage and re-gasification service from the terminal and supply it to the country’s gas network.But the Power Cell-moved one will be set up as an onshore storage and re-gasification LNG terminal. The Power Cell will import LNG and take service from the terminal to supply the gas to the public and private power plants.",0,"16:36, Oct 29, 2016",http://en.prothom-alo.com/bangladesh/news/126977/3-studies-before-implementing-Cox%E2%80%99s-Bazar-LNG
2016-11-01,Online Desk,2 Bangladeshis killed in Saudi roof collapse,"Two Bangladeshi expatriates were killed as the roof of an under-construction building collapsed on them at Al kharj, Riyadh, Saudi Arabia on Saturday night, reports UNB news gaency.The deceased were identified as Arun and Jasim Uddin, hailing from Kushtia and Madaripur district respectively, Bangladesh ambassador to Saudi Arabia Golam Moshi told UNB over phone.However, details of the accident could not be known yet.The family members of the victims have been informed about the tragedy, a diplomatic source said.It is still not clear when the bodies will be sent back to home, the source added.",0,"09:01, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127061/2-Bangladeshis-killed-in-Saudi-roof-collapse
